date	open	high	low	close	volume
2011-05-24	20.778435508716523	20.855710678902856	20.64105742838526	20.735504	47691800
2011-05-25	20.75267588165871	20.87288084114387	20.744089751794554	20.769849	34904200
2011-05-26	20.907226836238344	21.49108454284487	20.88146844588569	21.181983	78016600
2011-05-27	21.190568959612275	21.37946382067851	21.16481056946688	21.259258	50251000
2011-05-31	21.430980489647656	21.516841793126268	21.207742817829345	21.473912	60196300
2011-06-01	21.456739289398282	21.551186721244374	20.92440007760606	20.975916	74033500
2011-06-02	21.02743337974539	21.16481146634234	20.761263336963804	20.795607	51487800
2011-06-03	20.649641962382393	20.726917133022294	20.4693340895023	20.529437	60697700
2011-06-06	20.512264577038774	20.821366128696376	20.40923187130362	20.615299	54778700
2011-06-07	20.683988249957945	20.75267729354436	20.52085177144022	20.658229	41112600
2011-06-08	20.520850621518353	20.623884181124303	20.4865069602627	20.555196	42205000
2011-06-09	20.61529850940311	20.64105775849018	20.452162036400754	20.572367	42878700
2011-06-10	20.623884896831925	20.623884896831925	20.3405434566958	20.357714	49327200
2011-06-13	20.42640474353799	20.769849953877205	20.349129571211666	20.641058	47572500
2011-06-14	20.864296043298474	20.993089716709196	20.769850325989154	20.795607	42894500
2011-06-15	20.606712384161753	20.61529851432182	20.32337008887953	20.383473	49410200
2011-06-16	20.39205875	20.692573300000003	20.30619745	20.606712	57184100
2011-06-17	20.795606620364715	20.86429566240923	20.589540352844185	20.829952	83320400
2011-06-20	20.7526769494351	21.173397334425715	20.744090819129166	21.01026	54338400
2011-06-21	21.05319087883683	21.345120159097657	20.950157318255247	21.259258	49708700
2011-06-22	21.12187935091278	21.302187218466127	21.113293221095336	21.16481	44287300
2011-06-23	20.984503242068257	21.16481111915595	20.77843611555315	21.147638	59470400
2011-06-24	21.04460559689735	21.070364846693863	20.769850282886676	20.864296	101387200
2011-06-27	20.80419351054788	21.860286668359695	20.80419351054788	21.637049	92044200
2011-06-28	21.722908491112154	22.255249420746104	21.60270352723657	22.152215	81032100
2011-06-29	22.074939453059894	22.074939453059894	21.774426619174058	21.997666	66051000
2011-06-30	22.10069862	22.323938	22.03200958	22.323938	52535400
2011-07-01	22.263835827440435	22.469902954265955	22.186560654880864	22.341111	52906200
